time,open,high,low,close,volume,symbol,name,country
2025-11-17,3962.44,3966.89,3926.59,3939.81,59441104600,000001,Shanghai Composite,CN
2025-11-18,3937.92,3960.05,3930.07,3946.74,53114960100,000001,Shanghai Composite,CN
2025-11-19,3960.7,3967.97,3927.51,3931.05,53474954000,000001,Shanghai Composite,CN
2025-11-20,3896.66,3912.01,3834.75,3834.89,63164625100,000001,Shanghai Composite,CN
2025-11-23,3848.66,3854.33,3816.58,3836.77,50460171600,000001,Shanghai Composite,CN
2025-11-24,3850.57,3882.03,3845.14,3870.02,47872761100,000001,Shanghai Composite,CN
2025-11-25,3867.43,3879.92,3861.18,3864.18,45758975500,000001,Shanghai Composite,CN
2025-11-26,3867.2,3895.59,3864.13,3875.26,44402194700,000001,Shanghai Composite,CN
2025-11-27,3870.94,3888.89,3856.25,3888.6,44993197300,000001,Shanghai Composite,CN
2025-11-30,3894.21,3914.46,3890.95,3914.01,53755413300,000001,Shanghai Composite,CN
2025-12-01,3908.46,3908.77,3888.33,3897.71,45558449400,000001,Shanghai Composite,CN
2025-12-02,3894.16,3901.7,3869.95,3878.0,48561727000,000001,Shanghai Composite,CN
2025-12-03,3879.74,3888.86,3859.05,3875.79,44504029000,000001,Shanghai Composite,CN
2025-12-04,3873.12,3907.78,3863.31,3902.81,50036876800,000001,Shanghai Composite,CN
2025-12-07,3909.23,3936.31,3904.74,3924.08,54734978900,000001,Shanghai Composite,CN
2025-12-08,3916.51,3923.9,3902.13,3909.52,52453825600,000001,Shanghai Composite,CN
2025-12-09,3901.13,3906.12,3876.47,3900.5,49733150400,000001,Shanghai Composite,CN
2025-12-10,3903.89,3904.96,3862.82,3873.32,52565860000,000001,Shanghai Composite,CN
2025-12-11,3869.41,3891.81,3850.6,3889.35,57394713000,000001,Shanghai Composite,CN
2025-12-14,3865.4,3896.98,3863.63,3867.92,50092279000,000001,Shanghai Composite,CN
2025-12-15,3861.51,3862.43,3815.84,3824.81,51249482700,000001,Shanghai Composite,CN
2025-12-16,3822.51,3881.75,3818.0,3870.28,51231369200,000001,Shanghai Composite,CN
2025-12-17,3857.26,3888.29,3856.42,3876.37,46117262500,000001,Shanghai Composite,CN
2025-12-18,3878.23,3902.67,3871.78,3890.45,51351189300,000001,Shanghai Composite,CN
2025-12-21,3900.54,3920.01,3900.52,3917.36,52293899200,000001,Shanghai Composite,CN
2025-12-22,3919.11,3937.13,3910.74,3919.98,52115695200,000001,Shanghai Composite,CN
2025-12-23,3920.35,3947.04,3912.31,3940.95,47489644700,000001,Shanghai Composite,CN
2025-12-24,3937.72,3964.07,3936.08,3959.62,46931309300,000001,Shanghai Composite,CN
2025-12-25,3957.83,3977.71,3945.52,3963.68,55548959200,000001,Shanghai Composite,CN
2025-12-28,3964.65,3983.98,3956.95,3965.28,56368719700,000001,Shanghai Composite,CN
2025-12-29,3947.87,3979.99,3947.42,3965.12,52593258800,000001,Shanghai Composite,CN
2025-12-30,3968.73,3977.54,3955.49,3968.84,49075149000,000001,Shanghai Composite,CN
2026-01-04,3986.97,4025.26,3983.58,4023.42,59695045500,000001,Shanghai Composite,CN
2026-01-05,4026.02,4083.67,4025.09,4083.67,70247227000,000001,Shanghai Composite,CN
2026-01-06,4083.84,4098.78,4069.44,4085.77,68338435200,000001,Shanghai Composite,CN
2026-01-07,4077.72,4093.87,4067.12,4082.98,66613133700,000001,Shanghai Composite,CN
2026-01-08,4086.76,4121.72,4083.62,4120.43,72983798500,000001,Shanghai Composite,CN
2026-01-11,4134.89,4168.36,4119.88,4165.29,83945608900,000001,Shanghai Composite,CN
2026-01-12,4169.7,4179.7,4126.23,4138.76,86838271700,000001,Shanghai Composite,CN
2026-01-13,4138.65,4190.87,4103.62,4126.09,95255128900,000001,Shanghai Composite,CN
2026-01-14,4106.22,4133.07,4096.85,4112.6,68025079100,000001,Shanghai Composite,CN
2026-01-15,4127.06,4140.23,4091.81,4101.91,76358846500,000001,Shanghai Composite,CN
2026-01-18,4090.72,4126.52,4090.06,4114.0,68890587000,000001,Shanghai Composite,CN
2026-01-19,4116.37,4128.93,4080.29,4113.65,73436249600,000001,Shanghai Composite,CN
2026-01-20,4103.53,4135.96,4103.53,4116.94,66698950700,000001,Shanghai Composite,CN
2026-01-21,4126.07,4140.84,4109.92,4122.58,70969540900,000001,Shanghai Composite,CN
2026-01-22,4130.11,4143.75,4120.2,4136.16,78211545400,000001,Shanghai Composite,CN
2026-01-25,4144.78,4160.99,4124.7,4132.61,88743973100,000001,Shanghai Composite,CN
2026-01-26,4125.22,4158.8,4101.83,4139.9,75499086900,000001,Shanghai Composite,CN
2026-01-27,4150.22,4170.15,4138.02,4151.24,82302674800,000001,Shanghai Composite,CN
2026-01-28,4155.92,4170.21,4138.3,4157.98,90590837100,000001,Shanghai Composite,CN
2026-01-29,4131.99,4152.85,4064.78,4117.95,80434274600,000001,Shanghai Composite,CN
2026-02-01,4079.71,4103.41,4013.66,4015.75,73295369800,000001,Shanghai Composite,CN
2026-02-02,4043.91,4069.42,4002.78,4067.74,63768424900,000001,Shanghai Composite,CN
2026-02-03,4064.68,4104.62,4062.68,4102.2,67425424400,000001,Shanghai Composite,CN
2026-02-04,4075.03,4088.9,4048.94,4075.92,59672223600,000001,Shanghai Composite,CN
2026-02-05,4040.3,4095.03,4029.97,4065.58,55670980100,000001,Shanghai Composite,CN
2026-02-08,4103.54,4123.16,4093.06,4123.09,57263258200,000001,Shanghai Composite,CN
2026-02-09,4127.77,4134.34,4117.56,4128.37,52462096900,000001,Shanghai Composite,CN
2026-02-10,4124.43,4142.56,4122.43,4131.98,50068527800,000001,Shanghai Composite,CN
2026-02-11,4136.99,4140.59,4124.13,4134.02,52937011600,000001,Shanghai Composite,CN
2026-02-12,4115.92,4123.84,4079.77,4082.07,50079947200,000001,Shanghai Composite,CN
2026-02-23,4129.13,4131.55,4105.94,4117.41,56632224900,000001,Shanghai Composite,CN
2026-02-24,4123.78,4167.84,4122.7,4147.23,72478721400,000001,Shanghai Composite,CN
2026-02-25,4151.07,4152.19,4127.15,4146.63,65170282600,000001,Shanghai Composite,CN
2026-02-26,4128.9,4166.23,4128.36,4162.88,68204764600,000001,Shanghai Composite,CN
2026-03-01,4151.8,4188.77,4131.37,4182.59,86157921800,000001,Shanghai Composite,CN
2026-03-02,4189.41,4197.23,4116.01,4122.68,92113917000,000001,Shanghai Composite,CN
2026-03-03,4087.63,4106.04,4055.41,4082.47,76516953100,000001,Shanghai Composite,CN
2026-03-04,4109.78,4125.62,4090.62,4108.57,68974653500,000001,Shanghai Composite,CN
2026-03-05,4085.9,4129.46,4085.9,4124.19,64676576000,000001,Shanghai Composite,CN
2026-03-08,4098.7,4106.53,4052.55,4096.6,79780355600,000001,Shanghai Composite,CN
2026-03-09,4098.59,4123.96,4098.59,4123.14,67492219400,000001,Shanghai Composite,CN
2026-03-10,4123.67,4135.84,4112.8,4133.43,70772716900,000001,Shanghai Composite,CN
2026-03-11,4133.2,4141.65,4103.16,4129.1,78615118200,000001,Shanghai Composite,CN
2026-03-12,4117.57,4134.08,4086.85,4095.45,79205476400,000001,Shanghai Composite,CN
2026-03-15,4092.25,4096.13,4048.09,4084.79,73222709800,000001,Shanghai Composite,CN
2026-03-16,4086.3,4108.4,4049.58,4049.91,67877122400,000001,Shanghai Composite,CN
2024-09-16,36601.93,36663.18,35828.54,36203.22,1272798400,N225,Nikkei 225,JP
2024-09-17,36546.04,36675.07,36127.45,36380.17,998930900,N225,Nikkei 225,JP
2024-09-18,36958.93,37394.52,36958.93,37155.33,1141438900,N225,Nikkei 225,JP
2024-09-19,37714.07,37974.72,37654.11,37723.91,1626259400,N225,Nikkei 225,JP
2024-09-23,38171.36,38427.15,37902.99,37940.59,1134769200,N225,Nikkei 225,JP
2024-09-24,37947.35,38109.24,37868.84,37870.26,1082165500,N225,Nikkei 225,JP
2024-09-25,38266.79,38925.63,38240.65,38925.63,1410493200,N225,Nikkei 225,JP
2024-09-26,39108.27,39829.56,38917.98,39829.56,1619357600,N225,Nikkei 225,JP
2024-09-29,39117.83,39126.36,37797.91,37919.55,1904679700,N225,Nikkei 225,JP
2024-09-30,38232.47,38718.13,38232.47,38651.97,1320642300,N225,Nikkei 225,JP
2024-10-01,38136.2,38213.54,37651.07,37808.76,1396038600,N225,Nikkei 225,JP
2024-10-02,38459.13,38856.75,38457.62,38552.06,1267669500,N225,Nikkei 225,JP
2024-10-03,38594.73,38735.29,38501.82,38635.62,1212147600,N225,Nikkei 225,JP
2024-10-06,39239.92,39560.78,39195.93,39332.74,1280383200,N225,Nikkei 225,JP
2024-10-07,39021.13,39117.09,38817.54,38937.54,1203779100,N225,Nikkei 225,JP
2024-10-08,39385.49,39456.28,39115.63,39277.96,1068107800,N225,Nikkei 225,JP
2024-10-09,39575.8,39616.59,39282.19,39380.89,1034986500,N225,Nikkei 225,JP
2024-10-10,39636.87,39668.93,39415.26,39605.8,1109312500,N225,Nikkei 225,JP
2024-10-14,40047.15,40257.34,39910.55,39910.55,1289708900,N225,Nikkei 225,JP
2024-10-15,39362.63,39362.63,39062.85,39180.3,1080848400,N225,Nikkei 225,JP
2024-10-16,39263.82,39299.74,38911.19,38911.19,1072107700,N225,Nikkei 225,JP
2024-10-17,39092.47,39186.64,38893.52,38981.75,956906800,N225,Nikkei 225,JP
2024-10-20,38960.2,39119.67,38775.59,38954.6,989674600,N225,Nikkei 225,JP
2024-10-21,38933.6,38995.03,38200.82,38411.96,1104443800,N225,Nikkei 225,JP
2024-10-22,38397.28,38514.33,37987.62,38104.86,954326500,N225,Nikkei 225,JP
2024-10-23,37804.52,38320.39,37712.19,38143.29,1086989500,N225,Nikkei 225,JP
2024-10-24,37954.78,38028.14,37713.0,37913.92,907429600,N225,Nikkei 225,JP
2024-10-27,37757.95,38740.17,37757.95,38605.53,1166331600,N225,Nikkei 225,JP
2024-10-28,38524.3,38903.68,38416.85,38903.68,973807100,N225,Nikkei 225,JP
2024-10-29,39102.89,39417.88,39094.3,39277.39,2218121800,N225,Nikkei 225,JP
2024-10-30,39179.72,39249.21,38832.21,39081.25,1442868400,N225,Nikkei 225,JP
2024-10-31,38504.35,38512.83,37946.66,38053.67,1302641500,N225,Nikkei 225,JP
2024-11-03,38504.35,38512.83,37946.66,38053.67,1302641500,N225,Nikkei 225,JP
2024-11-04,38274.22,38620.19,38159.73,38474.9,1200140400,N225,Nikkei 225,JP
2024-11-05,38677.95,39664.53,38662.17,39480.67,1705754600,N225,Nikkei 225,JP
2024-11-06,39745.23,39884.01,39020.22,39381.41,1899855000,N225,Nikkei 225,JP
2024-11-07,39783.45,39818.41,39377.87,39500.37,1592563000,N225,Nikkei 225,JP
2024-11-10,39417.21,39598.74,39315.61,39533.32,1226835300,N225,Nikkei 225,JP
2024-11-11,39642.78,39866.72,39137.89,39376.09,1629622500,N225,Nikkei 225,JP
2024-11-12,39317.15,39377.24,38600.26,38721.66,1504235000,N225,Nikkei 225,JP
2024-11-13,38911.04,39084.44,38535.7,38535.7,1338306400,N225,Nikkei 225,JP
2024-11-14,38749.56,39101.64,38642.91,38642.91,1439066000,N225,Nikkei 225,JP
2024-11-17,38259.59,38548.3,38150.39,38220.85,1059713400,N225,Nikkei 225,JP
2024-11-18,38396.72,38560.1,38246.36,38414.43,1092156700,N225,Nikkei 225,JP
2024-11-19,38475.7,38520.45,38180.15,38352.34,1035340600,N225,Nikkei 225,JP
2024-11-20,38352.87,38374.69,37945.21,38026.17,1018608300,N225,Nikkei 225,JP
2024-11-21,38146.98,38420.63,38085.13,38283.85,1032801000,N225,Nikkei 225,JP
2024-11-24,38679.93,39053.64,38672.17,38780.14,1923819600,N225,Nikkei 225,JP
2024-11-25,38596.76,38596.76,38020.08,38442.0,1228045200,N225,Nikkei 225,JP
2024-11-26,38327.86,38332.45,37988.99,38134.97,1205278900,N225,Nikkei 225,JP
2024-11-27,37935.94,38478.32,37801.62,38349.06,1034061500,N225,Nikkei 225,JP
2024-11-28,38205.08,38270.06,37986.97,38208.03,1023154000,N225,Nikkei 225,JP
2024-12-01,38216.95,38552.41,37958.55,38513.02,1104621000,N225,Nikkei 225,JP
2024-12-02,38748.65,39427.37,38746.05,39248.86,1421941400,N225,Nikkei 225,JP
2024-12-03,39354.0,39417.08,39062.03,39276.39,1191063300,N225,Nikkei 225,JP
2024-12-04,39610.43,39632.3,39323.04,39395.6,1164014600,N225,Nikkei 225,JP
2024-12-05,39371.56,39468.47,38940.44,39091.17,1015007000,N225,Nikkei 225,JP
2024-12-08,39332.55,39332.55,38972.78,39160.5,1130741100,N225,Nikkei 225,JP
2024-12-09,39375.49,39465.14,39171.69,39367.58,1102644700,N225,Nikkei 225,JP
2024-12-10,39357.77,39401.93,39112.8,39372.23,1058276100,N225,Nikkei 225,JP
2024-12-11,39849.97,40091.55,39827.59,39849.14,1210679300,N225,Nikkei 225,JP
2024-12-12,39624.05,39734.99,39247.41,39470.44,1239410500,N225,Nikkei 225,JP
2024-12-15,39551.22,39632.17,39371.42,39457.49,875059800,N225,Nikkei 225,JP
2024-12-16,39589.65,39796.22,39364.68,39364.68,1156641800,N225,Nikkei 225,JP
2024-12-17,39176.88,39382.69,39081.71,39081.71,1321677900,N225,Nikkei 225,JP
2024-12-18,38522.27,38913.07,38355.52,38813.58,1477482000,N225,Nikkei 225,JP
2024-12-19,38950.28,39039.68,38701.9,38701.9,1844523100,N225,Nikkei 225,JP
2024-12-22,39040.72,39210.17,38847.13,39161.34,1031509000,N225,Nikkei 225,JP
2024-12-23,39210.23,39245.75,38995.76,39036.85,1161623200,N225,Nikkei 225,JP
2024-12-24,39168.52,39180.59,38927.16,39130.43,1160689900,N225,Nikkei 225,JP
2024-12-25,39129.31,39592.28,39110.92,39568.06,1314196300,N225,Nikkei 225,JP
2024-12-26,39672.15,40398.23,39669.39,40281.16,1594992400,N225,Nikkei 225,JP
2024-12-29,40325.78,40325.78,39864.46,39894.54,1106482500,N225,Nikkei 225,JP
2025-01-05,39945.42,39993.5,39232.78,39307.05,1379126200,N225,Nikkei 225,JP
2025-01-06,39584.36,40288.8,39584.36,40083.3,1270214900,N225,Nikkei 225,JP
2025-01-07,39879.36,40105.72,39705.81,39981.06,1187577400,N225,Nikkei 225,JP
2025-01-08,39888.91,39930.07,39385.05,39605.09,1170499700,N225,Nikkei 225,JP
2025-01-09,39550.25,39591.46,39166.05,39190.4,1132246200,N225,Nikkei 225,JP
2025-01-13,39010.96,39054.35,38305.91,38474.3,1268882100,N225,Nikkei 225,JP
2025-01-14,38721.61,38774.99,38316.01,38444.58,1006986400,N225,Nikkei 225,JP
2025-01-15,38732.65,38932.54,38426.2,38572.6,1142476100,N225,Nikkei 225,JP
2025-01-16,38454.1,38503.94,38055.68,38451.46,1153272200,N225,Nikkei 225,JP
2025-01-19,38671.77,39032.93,38671.77,38902.5,875279800,N225,Nikkei 225,JP
2025-01-20,39163.53,39238.21,38643.84,39027.98,933290900,N225,Nikkei 225,JP
2025-01-21,39355.22,39694.57,39332.63,39646.25,1084533300,N225,Nikkei 225,JP
2025-01-22,39810.06,40036.07,39677.22,39958.87,1191180600,N225,Nikkei 225,JP
2025-01-23,40060.49,40279.79,39806.69,39931.98,1226073200,N225,Nikkei 225,JP
2025-01-26,40127.74,40255.68,39520.79,39565.8,1172032400,N225,Nikkei 225,JP
2025-01-27,39400.02,39448.55,38886.05,39016.87,1320059700,N225,Nikkei 225,JP
2025-01-28,39273.8,39448.24,39129.14,39414.78,1086300900,N225,Nikkei 225,JP
2025-01-29,39302.85,39600.93,39221.36,39513.97,1078520600,N225,Nikkei 225,JP
2025-01-30,39574.38,39681.82,39458.95,39572.49,1233382400,N225,Nikkei 225,JP
2025-02-02,38932.66,38948.61,38401.82,38520.09,1692130100,N225,Nikkei 225,JP
2025-02-03,39078.66,39192.51,38590.96,38798.37,1442785000,N225,Nikkei 225,JP
2025-02-04,38979.21,39118.95,38682.18,38831.48,1511926800,N225,Nikkei 225,JP
2025-02-05,38977.58,39190.13,38851.51,39066.53,1546602200,N225,Nikkei 225,JP
2025-02-06,38907.76,39007.94,38753.2,38787.02,1486741000,N225,Nikkei 225,JP
2025-02-09,38736.37,38895.74,38606.32,38801.17,1346079200,N225,Nikkei 225,JP
2025-02-11,39049.12,39102.65,38794.24,38963.7,1754547800,N225,Nikkei 225,JP
2025-02-12,39225.5,39581.47,39112.17,39461.47,1303844800,N225,Nikkei 225,JP
2025-02-13,39419.25,39543.93,39133.94,39149.43,1329031600,N225,Nikkei 225,JP
2025-02-16,39094.09,39238.75,39021.23,39174.25,1113069900,N225,Nikkei 225,JP
2025-02-17,39187.99,39508.55,39151.71,39270.4,1159726300,N225,Nikkei 225,JP
2025-02-18,39230.62,39298.05,38994.7,39164.61,1242685700,N225,Nikkei 225,JP
2025-02-19,38942.91,38967.01,38468.72,38678.04,1252191700,N225,Nikkei 225,JP
2025-02-20,38523.07,38808.81,38456.53,38776.94,1300544800,N225,Nikkei 225,JP
2025-02-24,38359.67,38485.95,38131.79,38237.79,1329242800,N225,Nikkei 225,JP
2025-02-25,38143.68,38175.24,37742.76,38142.37,1207843100,N225,Nikkei 225,JP
2025-02-26,38251.11,38369.96,38061.94,38256.17,1215796500,N225,Nikkei 225,JP
2025-02-27,37853.48,37925.28,36840.12,37155.5,1916186900,N225,Nikkei 225,JP
2025-03-02,37617.5,37827.62,37372.26,37785.47,1158057200,N225,Nikkei 225,JP
2025-03-03,37532.01,37587.49,36816.16,37331.18,1381647600,N225,Nikkei 225,JP
2025-03-04,37345.74,37606.34,37178.72,37418.24,1309123500,N225,Nikkei 225,JP
2025-03-05,37654.95,37874.38,37580.88,37704.93,1377165500,N225,Nikkei 225,JP
2025-03-06,37198.3,37221.65,36813.62,36887.17,1367535600,N225,Nikkei 225,JP
2025-03-09,36972.59,37113.48,36705.02,37028.27,1098145900,N225,Nikkei 225,JP
2025-03-10,36584.37,36793.11,35987.13,36793.11,1536228200,N225,Nikkei 225,JP
2025-03-11,36763.1,36956.33,36658.86,36819.09,1287271600,N225,Nikkei 225,JP
2025-03-12,37081.64,37326.27,36776.94,36790.03,1193134700,N225,Nikkei 225,JP
2025-03-13,36606.78,37154.39,36594.04,37053.1,1348314900,N225,Nikkei 225,JP
2025-03-16,37453.83,37563.27,37377.55,37396.52,1203058100,N225,Nikkei 225,JP
2025-03-17,37868.57,38004.2,37822.87,37845.42,1334831600,N225,Nikkei 225,JP
2025-03-18,37839.39,38128.58,37751.88,37751.88,1168393000,N225,Nikkei 225,JP
2025-03-20,37619.37,37968.02,37619.37,37677.06,1817732700,N225,Nikkei 225,JP
2025-03-23,37841.68,37841.68,37608.49,37608.49,1016128000,N225,Nikkei 225,JP
2025-03-24,37953.15,38115.65,37686.26,37780.54,1072510900,N225,Nikkei 225,JP
2025-03-25,38106.66,38220.69,37873.28,38027.29,1170653500,N225,Nikkei 225,JP
2025-03-26,37750.66,37859.06,37556.75,37799.97,1399585300,N225,Nikkei 225,JP
2025-03-27,37357.52,37359.95,36864.93,37120.33,1332266100,N225,Nikkei 225,JP
2025-03-30,36440.18,36440.18,35541.72,35617.56,1683723500,N225,Nikkei 225,JP
2025-03-31,35961.19,36052.54,35537.86,35624.48,1235963900,N225,Nikkei 225,JP
2025-04-01,35751.02,35778.9,35426.33,35725.87,1287119800,N225,Nikkei 225,JP
2025-04-02,35041.67,35044.73,34102.0,34735.93,1958018100,N225,Nikkei 225,JP
2025-04-03,34304.66,34320.11,33259.76,33780.58,2276455800,N225,Nikkei 225,JP
2025-04-06,33154.97,33158.87,30792.74,31136.58,2667342800,N225,Nikkei 225,JP
2025-04-07,31729.11,33257.16,31703.69,33012.58,1919487400,N225,Nikkei 225,JP
2025-04-08,32529.23,32565.84,31258.18,31714.03,1993380800,N225,Nikkei 225,JP
2025-04-09,32321.21,34639.39,32320.66,34609.0,2016202400,N225,Nikkei 225,JP
2025-04-10,33951.25,33953.29,32626.58,33585.58,1825608000,N225,Nikkei 225,JP
2025-04-13,34006.37,34325.59,33887.7,33982.36,1188418600,N225,Nikkei 225,JP
2025-04-14,34349.01,34459.0,34266.31,34267.54,1138035400,N225,Nikkei 225,JP
2025-04-15,34249.82,34329.27,33658.47,33920.4,1156290100,N225,Nikkei 225,JP
2025-04-16,33987.01,34379.13,33931.53,34377.6,1111886400,N225,Nikkei 225,JP
2025-04-17,34353.88,34758.97,34224.57,34730.28,1020346200,N225,Nikkei 225,JP
2025-04-20,34556.23,34610.6,34216.98,34279.92,963696800,N225,Nikkei 225,JP
2025-04-21,34111.14,34340.57,34109.85,34220.6,993675700,N225,Nikkei 225,JP
2025-04-22,34787.93,35142.12,34682.28,34868.63,1333930400,N225,Nikkei 225,JP
2025-04-23,35194.71,35287.95,34960.65,35039.15,1371478200,N225,Nikkei 225,JP
2025-04-24,35387.67,35835.28,35337.98,35705.74,1347402500,N225,Nikkei 225,JP
2025-04-27,35962.8,36075.26,35773.49,35839.99,1324455400,N225,Nikkei 225,JP
2025-04-29,35946.88,36056.52,35793.33,36045.38,1671246000,N225,Nikkei 225,JP
2025-04-30,36197.04,36544.15,36040.05,36452.3,1315774200,N225,Nikkei 225,JP
2025-05-01,36636.55,36976.51,36606.58,36830.69,1410466200,N225,Nikkei 225,JP
2025-05-06,36903.66,36942.38,36731.39,36779.66,1562989800,N225,Nikkei 225,JP
2025-05-07,36863.38,36977.35,36606.71,36928.63,1372579300,N225,Nikkei 225,JP
2025-05-08,37332.57,37557.41,37219.03,37503.33,2013502800,N225,Nikkei 225,JP
2025-05-11,37697.28,37726.44,37417.39,37644.26,1428993600,N225,Nikkei 225,JP
2025-05-12,38149.53,38494.06,38124.2,38183.26,1773757800,N225,Nikkei 225,JP
2025-05-13,38199.03,38325.88,37851.8,38128.13,1520551700,N225,Nikkei 225,JP
2025-05-14,37832.36,37876.84,37633.36,37755.51,1348160000,N225,Nikkei 225,JP
2025-05-15,37748.58,37786.43,37479.21,37753.72,1281344000,N225,Nikkei 225,JP
2025-05-18,37572.36,37656.23,37445.93,37498.63,1076250700,N225,Nikkei 225,JP
2025-05-19,37723.6,37921.81,37455.7,37529.49,1257583000,N225,Nikkei 225,JP
2025-05-20,37590.15,37659.94,37298.98,37298.98,1212616400,N225,Nikkei 225,JP
2025-05-21,36931.89,37100.45,36855.83,36985.87,1108652700,N225,Nikkei 225,JP
2025-05-22,37161.74,37373.91,37111.63,37160.47,1052794300,N225,Nikkei 225,JP
2025-05-25,37209.26,37531.53,37167.01,37531.53,898568800,N225,Nikkei 225,JP
2025-05-26,37523.37,37769.05,37411.68,37724.11,862132300,N225,Nikkei 225,JP
2025-05-27,38094.79,38178.73,37709.71,37722.4,1225690100,N225,Nikkei 225,JP
2025-05-28,38046.97,38454.07,38035.32,38432.98,1332063600,N225,Nikkei 225,JP
2025-05-29,37912.49,38114.47,37748.17,37965.1,2042974600,N225,Nikkei 225,JP
2025-06-01,37651.18,37651.18,37320.72,37470.67,1095584100,N225,Nikkei 225,JP
2025-06-02,37598.31,37729.45,37446.81,37446.81,1092522000,N225,Nikkei 225,JP
2025-06-03,37686.66,37868.42,37672.47,37747.45,1066506600,N225,Nikkei 225,JP
2025-06-04,37590.39,37732.88,37527.88,37554.49,1137771800,N225,Nikkei 225,JP
2025-06-05,37590.44,37756.15,37590.42,37741.61,981069400,N225,Nikkei 225,JP
2025-06-08,38028.71,38178.01,38018.22,38088.57,856598700,N225,Nikkei 225,JP
2025-06-09,38278.17,38495.7,38139.1,38211.51,1060345200,N225,Nikkei 225,JP
2025-06-10,38431.1,38529.64,38288.28,38421.19,1093307500,N225,Nikkei 225,JP
2025-06-11,38324.93,38407.57,38102.05,38173.09,1045191300,N225,Nikkei 225,JP
2025-06-12,38130.25,38141.59,37540.2,37834.25,1434923700,N225,Nikkei 225,JP
2025-06-15,38056.86,38342.52,38055.52,38311.33,1047481000,N225,Nikkei 225,JP
2025-06-16,38366.68,38581.25,38333.35,38536.74,1035530100,N225,Nikkei 225,JP
2025-06-17,38364.16,38885.15,38364.16,38885.15,1100392000,N225,Nikkei 225,JP
2025-06-18,38858.52,38870.55,38488.34,38488.34,893298200,N225,Nikkei 225,JP
2025-06-19,38472.25,38646.16,38362.54,38403.23,1838788600,N225,Nikkei 225,JP
2025-06-22,38260.69,38368.22,38026.32,38354.09,958121400,N225,Nikkei 225,JP
2025-06-23,38779.18,38990.11,38665.61,38790.56,1007620100,N225,Nikkei 225,JP
2025-06-24,38904.18,38944.77,38711.11,38942.07,1028576000,N225,Nikkei 225,JP
2025-06-25,39072.14,39615.59,39056.14,39584.58,1236117200,N225,Nikkei 225,JP
2025-06-26,39866.36,40267.84,39847.31,40150.79,1560797500,N225,Nikkei 225,JP
2025-06-29,40550.79,40852.54,40322.54,40487.39,1439204500,N225,Nikkei 225,JP
2025-06-30,40340.64,40345.87,39885.38,39986.33,1240133500,N225,Nikkei 225,JP
2025-07-01,39631.17,39943.62,39444.7,39762.48,1276187700,N225,Nikkei 225,JP
2025-07-02,39796.75,39865.89,39667.82,39785.9,1354102700,N225,Nikkei 225,JP
2025-07-03,39994.64,40012.66,39693.4,39810.88,966441700,N225,Nikkei 225,JP
2025-07-06,39729.56,39829.38,39524.25,39587.68,934081100,N225,Nikkei 225,JP
2025-07-07,39542.07,39816.27,39510.48,39688.81,1365652000,N225,Nikkei 225,JP
2025-07-08,39942.8,39971.06,39573.34,39821.28,1289883300,N225,Nikkei 225,JP
2025-07-09,39795.75,39795.75,39530.95,39646.36,1293125900,N225,Nikkei 225,JP
2025-07-10,39886.54,39957.8,39497.7,39569.68,1159403500,N225,Nikkei 225,JP
2025-07-13,39416.1,39608.02,39288.9,39459.62,914646900,N225,Nikkei 225,JP
2025-07-14,39525.83,39678.02,39379.32,39678.02,987568500,N225,Nikkei 225,JP
2025-07-15,39734.74,39923.61,39520.96,39663.4,963731600,N225,Nikkei 225,JP
2025-07-16,39492.02,39910.96,39370.43,39901.19,1014868100,N225,Nikkei 225,JP
2025-07-17,40072.39,40087.59,39745.42,39819.11,919623100,N225,Nikkei 225,JP
2025-07-21,39864.63,40275.89,39586.53,39774.92,1120737300,N225,Nikkei 225,JP
2025-07-22,40189.18,41342.59,40087.86,41171.32,2210671800,N225,Nikkei 225,JP
2025-07-23,41657.98,42065.83,41554.18,41826.34,1494255800,N225,Nikkei 225,JP
2025-07-24,41760.58,41773.7,41389.79,41456.23,1174856600,N225,Nikkei 225,JP
